ALLK	Sports Entertainment Acquisition Corp. Class A Common Stock	United States	Finance	Business Services
VMD	SeaWorld Entertainment Inc. Common Stock	United States	Consumer Services	Services-Misc. Amusement & Recreation
CIXX	Seaboard Corporation Common Stock	United States	Consumer Services	Farming/Seeds/Milling
NCLH	Secoo Holding Limited ADR	China	Consumer Services	Other Specialty Stores
MVIS	SolarEdge Technologies Inc. Common Stock	Israel	Technology	Semiconductors
NWG	Sealed Air Corporation Common Stock	United States	Basic Industries	Major Chemicals
RMED	Origin Agritech Limited Common Stock	China	Consumer Non-Durables	Farming/Seeds/Milling
GPC	Seelos Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
ADXS	Seer Inc. Class A Common Stock	United States	Capital Goods	Biotechnology: Laboratory Analytical Instruments
AMK	SEI Investments Company Common Stock	United States	Finance	Investment Bankers/Brokers/Service
CENT	Selecta Biosciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CALT	Global Self Storage Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
PEBK	Select Medical Holdings Corporation Common Stock	United States	Health Care	Hospital/Nursing Management
NTWK	Seneca Foods Corp. Class A Common Stock	United States	Consumer Non-Durables	Packaged Foods
AMX	Seneca Foods Corp. Class B Common Stock	United States	Consumer Non-Durables	Packaged Foods
NNY	Senseonics Holdings Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
HGLB	Sesen Bio Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
TCDA	Stifel Financial Corporation Common Stock	United States	Finance	Investment Bankers/Brokers/Service
CALX	Sound Financial Bancorp Inc. Common Stock	United States	Finance	Savings Institutions
BEAM	ServisFirst Bancshares Inc. Common Stock	United States	Finance	Major Banks
VCYT	Safeguard Scientifics Inc. New Common Stock	United States	Finance	Finance/Investors Services
PCH	Safe-T Group Ltd. American Depositary Share	Israel	Technology	Computer Software: Prepackaged Software
QIWI	Stitch Fix Inc. Class A Common Stock	United States	Consumer Services	Catalog/Specialty Distribution
LPI	SFL Corporation Ltd	Bermuda	Transportation	Marine Transportation
DRI	Sprouts Farmers Market Inc. Common Stock	United States	Consumer Services	Food Chains
CLAR	Simmons First National Corporation Class A Common Stock	United States	Finance	Major Banks
CRSP	Southern First Bancshares Inc. Common Stock	United States	Finance	Major Banks
EXAS	Shift Technologies Inc. Class A Common Stock	United States	Consumer Durables	Automotive Aftermarket
RVNC	Osprey Technology Acquisition Corp. Class A Common Stock		Finance	Business Services
CO	Fang Holdings Limited American Depositary Shares (Each representing Four Class A Ordinary Shares HK$1.00 par value)	China	Technology	EDP Services
NMMC	Sirius International Insurance Group Ltd. Common Share	Bermuda	Finance	Property-Casualty Insurers
NGA	Saga Communications Inc. Class A Common Stock (FL)	United States	Consumer Services	Broadcasting
ESRT	Seaport Global Acquisition Corp. Class A Common Stock	United States	Finance	Business Services
MARK	SG Blocks Inc. Common Stock	United States	Consumer Services	RETAIL: Building Materials
DLR	Superior Group of Companies Inc. Common Stock	United States	Consumer Non-Durables	Apparel
CLFD	Seagen Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
PNFP	SMART Global Holdings Inc. Ordinary Shares	United States	Technology	Semiconductors
NVRO	Sigma Labs Inc. Common Stock	United States	Consumer Durables	Miscellaneous manufacturing industries
ARGO	SigmaTron International Inc. Common Stock	United States	Technology	Electrical Products
ITT	Sangamo Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
ALUS	Scientific Games Corp Common Stock	United States	Technology	EDP Services
AKUS	SGOCO Group Ltd Ordinary Shares (Cayman Islands)	China	Technology	Radio And Television Broadcasting And Communications Equipment
WY	SPAR Group Inc. Common Stock	United States	Miscellaneous	Business Services
SGH	Surgery Partners Inc. Common Stock	United States	Health Care	Hospital/Nursing Management
TACO	Sigilon Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CECE	Star Group L.P. Common Stock	United States	Consumer Services	Other Specialty Stores
PRPH	Shake Shack Inc. Class A Common Stock	United States	Consumer Services	Restaurants
MKL	Shore Bancshares Inc Common Stock	United States	Finance	Major Banks
CTIB	Sotera Health Company Common Stock	United States	Health Care	Misc Health and Biotechnology Services
ZIM	Shenandoah Telecommunications Co Common Stock	United States	Public Utilities	Telecommunications Equipment
CAP	Shinhan Financial Group Co Ltd American Depositary Shares	South Korea	Finance	Major Banks
AT	SINOPEC Shangai Petrochemical Company Ltd. Common Stock	China	Basic Industries	Major Chemicals
PPR	Seanergy Maritime Holdings Corp Common Stock	Greece	Transportation	Marine Transportation
KLAC	Shoals Technologies Group Inc. Class A Common Stock	United States	Technology	Semiconductors
SAIL	Shell Midstream Partners L.P. Common Units representing Limited Partner Interests	United States	Energy	Natural Gas Distribution
ASH	Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares	United States	Consumer Services	Hotels/Resorts
CAF	Steven Madden Ltd. Common Stock	United States	Consumer Non-Durables	Shoe Manufacturing
FE	Shopify Inc. Class A Subordinate Voting Shares	Canada	Technology	Computer Software: Prepackaged Software
RHP	SharpSpring Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
ACRS	Sherwin-Williams Company (The) Common Stock	United States	Consumer Services	RETAIL: Building Materials
GRAY	The Shyft Group Inc. Common Stock	United States	Capital Goods	Auto Manufacturing
NFG	Silvergate Capital Corporation Class A Common Stock	United States	Finance	Major Banks
CIGI	SI-BONE Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
IMV	Select Interior Concepts Inc. Class A Common Stock	United States	Basic Industries	Homebuilding
OTRK	Companhia Siderurgica Nacional S.A. Common Stock	Brazil	Capital Goods	Steel/Iron Ore
AVAL	Siebert Financial Corp. Common Stock	United States	Finance	Investment Bankers/Brokers/Service
MLI	Sientra Inc. Common Stock	United States	Health Care	Industrial Specialties
AAIC	SIFCO Industries Inc. Common Stock	United States	Capital Goods	Aerospace
XLNX	Sify Technologies Limited American Depositary Shares	India	Technology	Computer Software: Programming Data Processing
CAN	Signet Jewelers Limited Common Shares	Bermuda	Consumer Services	Consumer Specialties
POWI	SIGA Technologies Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CFMS	Selective Insurance Group Inc. Common Stock	United States	Finance	Property-Casualty Insurers
PACB	Sprott Inc. Common Shares		Finance	Finance: Consumer Services
FDEU	Silicom Ltd Ordinary Shares	Israel	Technology	Computer Communications Equipment
HLIO	Silk Road Medical Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
PMM	SilverCrest Metals Inc. Common Shares		Basic Industries	Precious Metals
NMY	Grupo Simec S.A.B. de C.V. American Depositary Shares	Mexico	Basic Industries	Steel/Iron Ore
MASS	Silicon Motion Technology Corporation American Depositary Shares	Taiwan	Technology	Semiconductors
ZG	SINA Corporation Ordinary Shares	China	Technology	Computer Software: Prepackaged Software
ABC	Sino-Global Shipping America Ltd. Common Stock	United States	Transportation	Oil Refining/Marketing
GEO	SiNtx Technologies Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
PMO	Sio Gene Therapies Inc. Common Stock	United Kingdom	Health Care	Major Pharmaceuticals
GSAH	Sirius XM Holdings Inc. Common Stock	United States	Consumer Services	Broadcasting
STRO	SITE Centers Corp. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
ITAC	SiteOne Landscape Supply Inc. Common Stock	United States	Consumer Durables	Diversified Electronic Products
THG	SiTime Corporation Common Stock	United States	Technology	Semiconductors
FUSE	SVB Financial Group Common Stock	United States	Finance	Major Banks
ATRA	Six Flags Entertainment Corporation New Common Stock	United States	Consumer Services	Services-Misc. Amusement & Recreation
GLDD	Scienjoy Holding Corporation Ordinary Shares	China	Technology	EDP Services
EFSC	South Jersey Industries Inc. Common Stock	United States	Public Utilities	Oil/Gas Transmission
CKX	J.M. Smucker Company (The) New Common Stock	United States	Consumer Non-Durables	Packaged Foods
CBMG	Shaw Communications Inc. Common Stock	Canada	Consumer Services	Television Services
HOFT	San Juan Basin Royalty Trust Common Stock	United States	Energy	Oil & Gas Production
AOS	SJW Group Common Stock (DE)	United States	Public Utilities	Water Supply
BG	Skillz Inc. Class A Common Stock			
CVAC	SK Telecom Co. Ltd. Common Stock	South Korea	Public Utilities	Telecommunications Equipment
DSE	Tanger Factory Outlet Centers Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
SBCF	Skechers U.S.A. Inc. Common Stock	United States	Consumer Non-Durables	Shoe Manufacturing
AAWW	Skyline Champion Corporation Common Stock	United States	Basic Industries	Homebuilding
HBP	SkyWest Inc. Common Stock	United States	Transportation	Air Freight/Delivery Services
ACN	Silicon Laboratories Inc. Common Stock	United States	Technology	Semiconductors
JOE	Schlumberger N.V. Common Stock	France	Energy	Oilfield Services/Equipment
AEL	U.S. Silica Holdings Inc. Common Stock	United States	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
FMBH	Select Bancorp Inc. Common Stock	United States	Finance	Major Banks
TGC	Solid Biosciences Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
CAPR	Sun Life Financial Inc. Common Stock	Canada	Finance	Life Insurance
SSRM	SL Green Realty Corp Common Stock	United States	Consumer Services	Real Estate Investment Trusts
ACIW	Super League Gaming Inc. Common Stock	United States	Consumer Services	Services-Misc. Amusement & Recreation
TRGP	Sol-Gel Technologies Ltd. Ordinary Shares	Israel	Health Care	Major Pharmaceuticals
NEX	Silgan Holdings Inc. Common Stock	United States	Consumer Durables	Containers/Packaging
HP	SLM Corporation Common Stock	United States	Finance	Finance: Consumer Services
BBSI	Silence Therapeutics Plc American Depository Share	United Kingdom	Health Care	Major Pharmaceuticals
CBMB	Soleno Therapeutics Inc. Common Stock	United States	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
JCE	Simulations Plus Inc. Common Stock	United States	Technology	EDP Services
POOL	SelectQuote Inc. Common Stock		Finance	Specialty Insurers
CI	Solar Capital Ltd. Common Stock	United States		
NXN	Salarius Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
DSKE	SELLAS Life Sciences Group Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BNY	SM Energy Company Common Stock	United States	Energy	Oil & Gas Production
REX	Smartsheet Inc. Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
MPAA	Southern Missouri Bancorp Inc. Common Stock	United States	Finance	Banks
AMBO	SmartFinancial Inc. Common Stock	United States	Finance	Major Banks
BCAT	Super Micro Computer Inc. Common Stock	United States	Technology	Computer Manufacturing
SQZ	Sharps Compliance Corp. Common Stock	United States	Basic Industries	Environmental Services
ORCL	Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan)	Japan	Finance	Commercial Banks
BIG	Scotts Miracle-Gro Company (The) Common Stock	United States	Basic Industries	Agricultural Chemicals
ARI	SEACOR Marine Holdings Inc. Common Stock		Transportation	Marine Transportation
ADX	Smith-Midland Corporation Common Stock	United States	Capital Goods	Building Materials
CLA	Schmitt Industries Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
SAVE	Summit Midstream Partners LP Common Units Representing Limited Partner Interests	United States	Public Utilities	Natural Gas Distribution
PROF	Salient Midstream Common Shares of Beneficial Interest	United States		
RRGB	Summit Financial Group Inc. Common Stock	United States	Finance	Major Banks
UFAB	Summit Therapeutics Inc. Common Stock	United Kingdom	Health Care	Major Pharmaceuticals
TWTR	Standard Motor Products Inc. Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
OCFT	The Simply Good Foods Company Common Stock	United States	Consumer Non-Durables	Packaged Foods
AGD	Smith Micro Software Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
CODX	Semtech Corporation Common Stock	United States	Technology	Semiconductors
PAR	Sanara MedTech Inc. Common Stock	United States	Health Care	Industrial Specialties
RGR	Sierra Metals Inc. Common Stock		Basic Industries	Precious Metals
APPF	SMTC Corporation Common Stock	Canada	Technology	Electrical Products
BOCH	Snap-On Incorporated Common Stock	United States	Capital Goods	Industrial Machinery/Components
PDM	Snap Inc. Class A Common Stock	United States	Technology	Computer Software: Programming Data Processing
XLRN	Sleep Number Corporation Common Stock	United States	Consumer Durables	Home Furnishings
GLPI	Seneca Biopharma Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
NETE	Synchronoss Technologies Inc. Common Stock	United States	Technology	EDP Services
ISSC	Smart Sand Inc. Common Stock	United States	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
ENOB	Sundance Energy Inc. Common Stock	United States	Energy	Oil & Gas Production
AXS	Sundial Growers Inc. Common Shares	Canada	Consumer Durables	Specialty Chemicals
FPH	Schneider National Inc. Common Stock	United States	Transportation	Trucking Freight/Courier Services
CGEN	Syndax Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
NZF	Sony Corporation Common Stock	Japan	Consumer Non-Durables	Consumer Electronics/Appliances
KRBP	SenesTech Inc. Common Stock	United States	Basic Industries	Agricultural Chemicals
GCV	StoneX Group Inc. Common Stock	United States	Finance	Investment Bankers/Brokers/Service
MVF	Security National Financial Corporation Class A Common Stock	United States	Finance	Finance: Consumer Services
BSTZ	Soligenix Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
CLEU	Sanchez Midstream Partners LP Common Stock	United States	Energy	Oil & Gas Production
DSAC	Smith & Nephew SNATS Inc. Common Stock	United Kingdom	Health Care	Industrial Specialties
NOV	Sonoma Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
SLM	Snowflake Inc. Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
MRAM	China Petroleum & Chemical Corporation Common Stock	China	Energy	Integrated oil Companies
AMCX	Tortoise Acquisition Corp. II Class A Ordinary Shares	United States	Finance	Business Services
KMX	Synopsys Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
STZ	New Senior Investment Group Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
AMH	Sunesis Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
DMB	Synovus Financial Corp. Common Stock	United States	Finance	Major Banks
BPMC	Synnex Corporation Common Stock	United States	Technology	Retail: Computer Software & Peripheral Equipment
LCII	Sanofi ADR	France	Health Care	Major Pharmaceuticals
JLS	Southern Company (The) Common Stock	United States	Public Utilities	Electric Utilities: Central
ICD	Sustainable Opportunities Acquisition Corp. Class A Ordinary Shares		Finance	Business Services
AP	Sogou Inc. American Depositary Shares each representing one Class A Ordinary Share	United States	Technology	EDP Services
SYBX	Sotherly Hotels Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
STX	Sohu.com Limited American Depositary Shares	China	Technology	EDP Services
GEVO	Solaris Oilfield Infrastructure Inc. Class A Common Stock	United States	Energy	Metal Fabrications
FDX	Renesola Ltd. American Depsitary Shares (Each representing 10 shares)	China	Technology	Semiconductors
MPLN	Electrameccanica Vehicles Corp. Ltd. Common Stock	Canada	Capital Goods	Auto Manufacturing
KROS	Soliton Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
JCTCF	Sonoco Products Company Common Stock	United States	Consumer Durables	Containers/Packaging
ISEE	Southern National Bancorp of Virginia Inc. Common Stock	United States	Finance	Major Banks
SCOR	Sonim Technologies Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
CYRX	Sonnet BioTherapeutics Holdings Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
BHV	Sonos Inc. Common Stock	United States	Consumer Non-Durables	Consumer Electronics/Appliances
NVFY	Source Capital Inc. Common Stock	United States		
ALRN	SOS Limited American Depositary Shares		Finance	Finance: Consumer Services
CS	SP Plus Corporation Common Stock	United States	Consumer Services	Rental/Leasing Companies
AMG	Spectrum Brands Holdings Inc. Common Stock	United States	Miscellaneous	Industrial Machinery/Components
ULTA	SuperCom Ltd. Ordinary Shares (Israel)	Israel	Technology	Semiconductors
EFC	Virgin Galactic Holdings Inc. Common Stock	United States	Consumer Services	Transportation Services
APG	Special Opportunities Fund Inc Common Stock	United States		
XXII	South Plains Financial Inc. Common Stock	United States	Finance	Major Banks
NXTD	Jaws Spitfire Acquisition Corporation Class A Ordinary Shares		Finance	Business Services
DOCU	Simon Property Group Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
TW	S&P Global Inc. Common Stock	United States	Finance	Finance: Consumer Services
RMBS	Suburban Propane Partners L.P. Common Stock	United States	Consumer Services	Other Specialty Stores
CSWI	SPI Energy Co. Ltd. Ordinary Shares	China	Technology	Semiconductors
IRT	Spark Energy Inc. Class A Common Stock	United States	Public Utilities	Power Generation
FST	Splunk Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
CDNA	Steel Partners Holdings LP LTD PARTNERSHIP UNIT	United States	Capital Goods	Industrial Specialties
MLAC	SeaSpine Holdings Corporation Common Stock	United States	Health Care	Medical/Dental Instruments
GHC	Sapiens International Corporation N.V. Common Shares (Cayman Islands)	Curacao	Technology	Computer Software: Prepackaged Software
GDDY	Supernova Partners Acquisition Company Inc. Class A Common Stock	United States	Finance	Business Services
ARBG	Spok Holdings Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
ENVA	Spotify Technology S.A. Ordinary Shares	Luxembourg	Consumer Services	Broadcasting
LSCC	Spectrum Pharmaceuticals Inc.Common Stock	United States	Health Care	Major Pharmaceuticals
GNTX	Spirit Aerosystems Holdings Inc. Common Stock	United States	Capital Goods	Military/Government/Technical
SIEN	Spruce Biosciences Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
APH	Spero Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GNFT	Spartan Acquisition Corp. II Class A Common Stock	United States	Finance	Business Services
DAKT	Support.com Inc. Common Stock	United States	Technology	EDP Services
AREC	SPS Commerce Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
OPP	Sprout Social Inc Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
KFY	SpartanNash Company Common Stock	United States	Consumer Non-Durables	Food Distributors
HGBL	Sportsman's Warehouse Holdings Inc. Common Stock	United States	Consumer Services	Other Specialty Stores
EIG	SunPower Corporation Common Stock	United States	Technology	Semiconductors
ATHX	SPX Corporation Common Stock	United States	Technology	Industrial Machinery/Components
PEB	Nuveen S&P 500 Dynamic Overwrite Fund	United States		
DAC	Square Inc. Class A Common Stock	United States	Technology	Computer Software: Prepackaged Software
ATIF	Sequential Brands Group Inc. Common Stock	United States	Consumer Non-Durables	Apparel
DKS	Presidio Property Trust Inc. Class A Common Stock	United States	Consumer Services	Real Estate Investment Trusts
FPAY	Sociedad Quimica y Minera S.A. Common Stock	Chile	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CATB	Sequans Communications S.A. American Depositary Shares	France	Technology	Semiconductors
ARLO	SQZ Biotechnologies Company Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
ASML	Spire Inc. Common Stock	United States	Public Utilities	Oil/Gas Transmission
BEP	Stable Road Acquisition Corp. Class A Common Stock	United States	Capital Goods	Military/Government/Technical
TTMI	SRAX Inc. Class A Common Stock	United States	Technology	Advertising
BGNE	Spirit Realty Capital Inc. Common Stock	United States	Consumer Services	Building operators
MAXN	1st Source Corporation Common Stock	United States	Finance	Major Banks
MATW	Stericycle Inc. Common Stock	United States	Basic Industries	Environmental Services
EXPD	Surmodics Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
BMTC	Sempra Energy Common Stock	United States	Public Utilities	Natural Gas Distribution
GBS	ServiceSource International Inc. Common Stock	United States	Miscellaneous	Business Services
SIVB	Seritage Growth Properties Class A Common Stock	United States	Finance	Real Estate
ZVO	Surgalign Holdings Inc. Common Stock	United States	Health Care	Industrial Specialties
DSS	Stoneridge Inc. Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
LEDS	Scully Royalty Ltd.	Canada		
HUDI	Sprague Resources LP Common Units representing Limited Partner Interests		Energy	Oil Refining/Marketing
ZUMZ	Sorrento Therapeutics Inc.  Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
SR	Sarepta Therapeutics Inc. Common Stock (DE)	United States	Health Care	Major Pharmaceuticals
NLS	Sierra Oncology Inc. Common Stock	Canada	Health Care	Major Pharmaceuticals
HSII	Scholar Rock Holding Corporation Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
THCB	Sarissa Capital Acquisition Corp. Class A Ordinary Shares	United States	Finance	Business Services
PSTH	StarTek Inc. Common Stock	United States	Technology	Professional Services
CLLS	Sensus Healthcare Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
AFMD	Cushing MLP & Infrastructure Total Return Fund	United States		
CLB	South State Corporation Common Stock	United States	Finance	Major Banks
BLRX	Summit State Bank Common Stock	United States		
ONCT	Simpson Manufacturing Company Inc. Common Stock	United States	Capital Goods	Industrial Machinery/Components
EDRY	Strata Skin Sciences Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
FPAC	Sasol Ltd. American Depositary Shares	South Africa	Energy	Oil & Gas Production
MDLY	SS&C Technologies Holdings Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
LEGH	SilverSun Technologies Inc. Common Stock	United States	Miscellaneous	Business Services
INBX	E.W. Scripps Company (The) Class A Common Stock	United States	Consumer Services	Broadcasting
AES	Silver Spike Acquisition Corp. Class A Ordinary Shares	United States	Technology	Computer Software: Prepackaged Software
REGI	SSR Mining Inc. Common Stock	Canada	Basic Industries	Precious Metals
SILV	SuRo Capital Corp. Common Stock	United States		
VNCE	ShotSpotter Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
GAIN	Shutterstock Inc. Common Stock	United States	Technology	EDP Services
RELX	SunLink Health Systems Inc. Common Stock	United States	Health Care	Hospital/Nursing Management
OYST	Stratasys Ltd. Ordinary Shares (Israel)	United States	Technology	Computer peripheral equipment
PZC	Sensata Technologies Holding plc Ordinary Shares	Netherlands	Capital Goods	Industrial Machinery/Components
EPM	STAAR Surgical Company Common Stock	United States	Health Care	Ophthalmic Goods
SPWR	Staffing 360 Solutions Inc. Common Stock (DE)	United States	Technology	Professional Services
AGRX	Stag Industrial Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
NUZE	iStar Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
BXMX	Extended Stay America Inc. Paired Shares	United States	Consumer Services	Hotels/Resorts
CLNY	S&T Bancorp Inc. Common Stock	United States	Finance	Major Banks
EOT	Stewart Information Services Corporation Common Stock	United States	Finance	Specialty Insurers
JHX	Steel Connect Inc. Common Stock	United States	Miscellaneous	Business Services
GF	STERIS plc (Ireland) Ordinary Shares	United States	Health Care	Industrial Specialties
SVC	StepStone Group Inc. Class A Common Stock	United States	Finance	Investment Managers
FLXN	State Auto Financial Corporation Common Stock	United States	Finance	Property-Casualty Insurers
ENPC	Sunlands Technology Group American Depositary Shares representing Class A ordinary shares		Consumer Services	Other Consumer Services
VET	Northern Star Acquisition Corp. Class A Common Stock		Finance	Business Services
HYLN	Neuronetics Inc. Common Stock	United States	Health Care	Medical/Dental Instruments
HRB	Columbia Seligman Premium Technology Growth Fund Inc	United States		
LAIX	SunOpta Inc. Common Stock	Canada	Consumer Services	Farming/Seeds/Milling
UPS	The ONE Group Hospitality Inc. Common Stock	United States	Consumer Services	Restaurants
AXU	Sterling Bancorp	United States	Finance	Major Banks
CAH	Stellantis N.V. Common Shares	United Kingdom		
CRS	Steel Dynamics Inc.	United States	Basic Industries	Steel/Iron Ore
TEN	STMicroelectronics N.V. Common Stock	Switzerland	Technology	Semiconductors
MSGM	Stamps.com Inc.  Common Stock ($0.001 Par Value)	United States	Miscellaneous	Business Services
VSAT	Stantec Inc Common Stock	Canada	Consumer Services	Military/Government/Technical
AFIB	Standard AVB Financial Corp. Common Stock	United States	Finance	Major Banks
MVBF	StoneCo Ltd. Class A Common Shares	Brazil	Technology	EDP Services
AGNC	Scorpio Tankers Inc. Common Shares	Monaco	Transportation	Marine Transportation
CEE	Stoke Therapeutics Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
LAD	StoneMor Inc. Common Stock	United States	Consumer Services	Other Consumer Services
BSGM	STORE Capital Corporation Common Stock	United States	Consumer Services	Real Estate Investment Trusts
ARES	Star Peak Energy Transition Corp. Class A Common Stock	United States	Miscellaneous	Industrial Machinery/Components
BRFS	Strategic Education Inc. Common Stock	United States	Consumer Services	Other Consumer Services
TMDX	Sterling Construction Company Inc Common Stock	United States	Basic Industries	Military/Government/Technical
SRG	Streamline Health Solutions Inc. Common Stock	United States	Technology	EDP Services
RF	Sutro Biopharma Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
FRHC	Star Equity Holdings Inc. Common Stock	United States	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
DMYI	Stratus Properties Inc. Common Stock	United States	Consumer Services	Homebuilding
ISR	STRATTEC SECURITY CORPORATION Common Stock	United States	Capital Goods	Auto Parts:O.E.M.
CEI	Satsuma Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
GRUB	State Street Corporation Common Stock	United States	Finance	Major Banks
EHTH	Shattuck Labs Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
LPSN	STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.	United States	Consumer Services	Real Estate Investment Trusts
MBIN	ACON S2 Acquisition Corp. Class A Ordinary Shares	United States	Finance	Business Services
FPF	Seagate Technology PLC Ordinary Shares (Ireland)	Ireland	Technology	Electronic Components
FHB	Spirit of Texas Bancshares Inc. Common Stock	United States	Finance	Major Banks
AGRO	Stereotaxis Inc. Common Stock	United States	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus
PGRE	Constellation Brands Inc. Common Stock	United States	Consumer Non-Durables	Beverages (Production/Distribution)
USA	Suncor Energy  Inc. Common Stock	Canada	Energy	Integrated oil Companies
PFGC	Sun Communities Inc. Common Stock	United States	Consumer Services	Real Estate Investment Trusts
PPBT	Summit Materials Inc. Class A Common Stock	United States	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)
FLDM	Sumo Logic Inc. Common Stock	United States	Technology	Computer Software: Prepackaged Software
QUMU	Summer Infant Inc. Common Stock	United States	Consumer Durables	Miscellaneous manufacturing industries
ORLY	Sunoco LP Common Units representing limited partner interests	United States	Energy	Integrated oil Companies
LRCX	Solar Senior Capital Ltd. Common Stock	United States		
UAL	Sunworks Inc. Common Stock	United States	Public Utilities	Telecommunications Equipment
BJ	Superior Industries International Inc. Common Stock (DE)	United States	Capital Goods	Auto Parts:O.E.M.
ACCO	Supernus Pharmaceuticals Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
FDUS	Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares		Finance	Commercial Banks
LZB	Surface Oncology Inc. Common Stock	United States	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)
NUV	Suzano S.A. American Depositary Shares (each representing One Ordinary Share)		Basic Industries	Paper
PFMT	Spring Valley Acquisition Corp. Class A Ordinary Share	United States	Finance	Business Services
CVGW	Sinovac Biotech Ltd. Ordinary Shares	China	Health Care	Major Pharmaceuticals
IDCC	Starboard Value Acquisition Corp. Class A Common Stock	United States	Finance	Business Services
HUSA	Severn Bancorp Inc	United States	Finance	Major Banks
SNP	Service Properties Trust Common Stock	United States	Consumer Services	Real Estate Investment Trusts
NKG	SVF Investment Corp. Class A Ordinary Shares	United States	Finance	Business Services
LAZ	Silvercorp Metals Inc. Common Shares		Basic Industries	Precious Metals
PIAI	SVMK Inc. Common Stock	United States	Technology	Computer Software: Programming Data Processing
HLX	Seven Oaks Acquisition Corp. Unit	United States	Finance	Business Services
SPG	Savara Inc. Common Stock	United States	Health Care	Major Pharmaceuticals
